smiles	RT
CCOc1ccccc1N1CCN(C(=O)CN2CCN(Cc3ccc(F)cc3)C2=O)CC1	832.7
O=C(C1CCCC1)N1CCCC[C@H]1c1n[nH]c(C2CC2)n1	675.6
Cc1oc(C2CCC2)nc1C(O)=NCc1ccccc1C(F)(F)F	1134.5
Cc1ccc(NC(=O)N2CCC[C@@H](Cn3c(C4CC4)nc4cccnc43)C2)cc1	684.9
O=c1n(CC2CC2)nc2n1CCN(Cc1ccncc1)C2	510.9
Cc1ccc(-n2nc(C)c3sc(N(C)CC(=O)N4CCC5(CC4)OCCO5)nc32)cc1	931.9
Cc1c(C(=O)O)nnn1-c1ccc2c(c1)CCC2	758.8
N=c1[nH]c(N2CCc3ccccc3C2)ncc1C(O)=NCc1ccccc1	737.1
CCN1CCN(C(=O)c2cnn(-c3cc(-c4nc(C)no4)ccn3)c2C)CC1	584.6
C[C@H]1Oc2ccccc2O[C@H]1C(O)=NCc1ccsc1	832.3
OC(=NCC#CCN1CCc2ccccc2C1)c1cc(C2CC2)on1	579.2
CC(C)CCN1CCC([C@@H]2CCN(C(=O)c3ccncc3)C2)CC1	555.9
C[C@@H]1Cc2ccccc2N1C(=O)c1ccc(=O)n(CCC(=O)N2CCN(c3ccccn3)CC2)n1	629.3
CCCN(C[C@@H]1CCOC1)C(O)=Nc1ccc(OC)c(F)c1	777.1
O=C([C@@H]1C[C@H](Oc2ccccc2)CN1C(=O)CC1CCCC1)N1CCCC1	832.5
COc1cc(N=C(O)[C@@H](C)Oc2ccc(=O)n(-c3ccc(F)cc3)n2)cc(OC)c1OC	718.9
CC[C@@H](C(O)=NC(C)C)n1nc(C)c2nn(-c3ccccc3)c(C)c2c1=O	831.2
CN1CCN([C@@H](CN=C(O)Cc2cccc3ccccc23)c2ccsc2)CC1	564.2
CN=C(O)N1CCC[C@H](c2cccc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)c2)C1	895.4
CC(C)CC(O)=Nc1ccc2c(c1)nc(CN1CCCC1)n2C(C)C	611.7
CCc1nc2cc(N3CCC(C(=O)N4CCN(CC)CC4)CC3)cnc2nc1CC	589.7
COc1ccc(C(=O)N2CCN(c3c(C)n(C)c(=O)n(C)c3=O)CC2)cc1	697.0
CCOc1ccc(NC(=O)[C@H]2CCCN(c3nccnc3Sc3ccccc3)C2)cc1	1095.3
Cc1ccc(-n2nc(CO)c(C(O)=NC3CC3)n2)cc1C	890.3
Cn1c2c(c3ccccc31)[C@@H](C(O)=NCc1ccc(F)cc1)N(Cc1cccnc1)C(=O)CS2	703.4
CCN(CCN(C)C)C(=O)c1cc2c(s1)-c1ccc(Cl)cc1S(=O)(=O)C2	660.1
Cc1cc(C)cc(N=C(O)Cn2nc3n(c2=O)CCCCC3)c1	703.1
CCC(=O)N1CCC[C@H]1COc1ccc(C(=O)N2CCCC2)cc1	712.2
COc1ccc(-c2cn3c(CC(=O)N4CCN(C5CCCCC5)CC4)csc3n2)cc1OC	593.9
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCC(=O)N3CC(C)C)cc1C	938.8
O=C(NC1CC1)c1ccc(OC[C@@H]2CCCN2C(=O)C2CCC2)cc1	741.2
CCOc1ccc(-c2n[nH]c3nc(-c4cccc(F)c4)cc(C(=O)O)c23)cc1	843.1
CCOC(=O)[C@@H]1CCCN(C[C@@H](O)COc2ccccc2Br)C1	590.5
Cc1nn([C@H](C)C(O)=NCCC(C)C)c(=O)c2c(C)n(-c3ccccc3)nc12	948.5
CCCS(=O)(=O)c1ccc(N2CCN(c3ccccc3OC)CC2)nn1	809.1
CCCn1cc(C(O)=NCC(=O)OCC)c(S(=O)(=O)N2CCN(c3cccc(Cl)c3)CC2)n1	1056.6
O=C(NC1CC1)c1nc2ccccn2c1-c1ccc(Cl)cc1	802.1
O=C(CC1CCN(C(=O)Nc2ccc(Br)cc2)CC1)N1CCCCC1	830.1
COCCN=C(O)CSc1nccc2c1ccn2Cc1ccccc1	665.9
Cc1ccc(Nc2nc(NCCO)c3cnn(C)c3n2)cc1C	609.8
Cc1nc2cc3c(cc2n1CC(O)=NCc1ccccc1Cl)OCCO3	644.6
COc1ccc(-c2nnc(N3CCC(C(O)=NCC4CCCCC4)CC3)o2)cc1	887.4
C=CCn1c(=O)c2ccccc2n(Cc2nc(-c3ccc(OC(C)C)cc3)no2)c1=O	1131.1
O=C(COc1ccccc1)N1CCN(Cc2noc3ccccc23)CC1	708.2
Cc1ccc(N=C(O)Cn2ncc3c(c2=O)N(C)C(=O)CS3)c(Br)c1	714.4
CC1(C)CCSC(/C=C/c2ccccc2)=N1	690.1
O=C1CCCC(=O)N1CCS(=O)(=O)NCc1cccc(Oc2ccc(F)cc2)c1	839.7
CCS(=O)(=O)N1CCN(C(=O)c2cc(-c3ccc(OC)cc3)[nH]n2)CC1	654.3
Cc1sc(-n2c(C)c3c(C)nnc(C)c3c2C)nc1-c1ccccc1	687.0
O=C(NCc1ccc(N2CCCC2)nc1)c1ccc(Cl)s1	634.5
CCOC(=O)c1nc(=Nc2ccc(C)cc2Cl)c2ccccc2[nH]1	929.3
CC(O)=Nc1nc(-c2cccnc2)cs1	504.2
O=C(c1cccc(Cl)c1)N1CCN(C(=O)c2nnn3c2CO[C@H](c2ccccc2)C3)CC1	899.8
CCn1cnc2ccc(-c3noc(CN=C(O)c4ccccc4)n3)cc21	620.1
O=C1COc2cc(Cl)ccc2N1Cc1nc(-c2ccc(F)c(Cl)c2)no1	1187.6
CCOc1ccc(S(=O)(=O)N[C@@H]2CC(=O)N(C3CC3)C2)cc1	652.0
Cc1cc2c(=O)n(CC(=O)Nc3ccc(Cl)cc3)ccc2s1	851.6
O=C(CCC(O)=NCc1cccs1)N1C[C@H]2CCCN2c2ccccc21	865.2
CCc1c(C(=O)OC)ncc2[nH]c3cc(OC)c(OC)cc3c12	702.4
Cc1noc(/C=C\c2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)c1N=C(O)C1CC1	617.4
COc1ccc(C(C)(C)C)cc1S(=O)(=O)Nc1ccc(-c2cn3ccc(C)nc3n2)cc1	758.5
OC[C@@H]1CN(C2CCSCC2)C[C@H]1c1nc(-c2cccnc2)no1	555.3
CCn1ccc(=NC(=O)c2ccc(C)cc2C)[nH]1	765.3
COc1ccc(NC(=O)N(C)CCc2noc(COc3ccc(F)cc3)n2)cc1	691.9
CCc1cccc(N=C(O)N(C)CC2CCOCC2)c1	795.4
COc1ccc(Cn2c(=O)n(C)c3ncncc32)cc1F	682.8
Cc1ccc(-n2nc3c(N4CCC[C@@H](C(O)=NCc5ccccc5C)C4)nnc(C)c3c2C)cc1	778.7
Cc1ccc(N=C(O)[C@@]2(C)Oc3cccnc3N(C)C2=O)c(C)c1	816.3
CCCn1c(=O)c2c(nc3n2CCN3c2ccc(OC)cc2)n(C)c1=O	833.6
CCn1ccc(C(=O)N2CC(c3nc(C4CC4)nn3C)C2)n1	610.5
CC1(C)CC(=O)c2cn(-c3ccccc3)c(=O)c(C(O)=NC[C@@H]3CCCO3)c2C1	738.0
COc1cccc(CN=C(O)[C@H]2CCCN(c3nnc4ccc(Cl)cn34)C2)c1	756.4
CCOc1ccc(-c2ccc(OCCNS(=O)(=O)c3ccccc3Cl)nn2)cc1	891.3
Cc1ccc(S(=O)(=O)N2CCC(C)(C(O)=NCc3ccccc3C)CC2)c(C)c1	1035.0
CCc1ccc(S(=O)(=O)N2CCC(C)(C(O)=NCc3ccccc3C)CC2)cc1	1019.5
C[C@H](NS(=O)(=O)c1cccc(Cl)c1)C(O)=Nc1ccc(Br)cc1F	912.0
Cc1ccc(S(=O)(=O)N2CCc3nc(N4CCOCC4)nc(O)c3CC2)c(C)c1	691.5
CCn1nccc1C(O)=Nc1ccc(-c2nnc3n2CCCC3)cc1	1010.2
Cn1c(C2CCN(C(=O)Nc3ccc(F)cc3)CC2)cc(=O)n2nccc12	614.6
CCc1noc(N=C(C)O)c1-c1ccc(C)c(S(=O)(=O)NCc2ccccc2Cl)c1	914.1
Cc1ccc(C)c(Cn2nc3ccc(S(=O)(=O)N4CCC(C)CC4)cn3c2=O)c1	1125.9
CC1CCN(C(=O)C2=CN(c3ccccc3)c3cc(Cl)ccc3S2(=O)=O)CC1	998.8
Cc1ccc(Cl)cc1N1CCN(C(=O)c2[nH]c(C)c(S(=O)(=O)N3CCOCC3)c2C)CC1	984.0
CCOc1cc(C(O)=N[C@H]2CCN(c3cc(-c4cccs4)[nH]n3)C2)cc(OCC)c1OCC	839.4
Cc1nnc(-c2n[nH]c(=NCc3ccccc3)c3ccccc23)o1	775.9
O=C(O)C1CCN(c2nc3ccc(-c4cncnc4)nc3s2)CC1	673.7
C[C@H](C(=O)N1CCCN(c2nc3cccnc3o2)CC1)c1ccccc1	718.4
Cn1c(=O)c2cc(C(=O)Nc3ccc(F)c(Cl)c3)sc2n(C)c1=O	846.6
CCn1nc(N2CCC[C@H](NS(=O)(=O)c3ccc(F)c(Cl)c3)C2)ccc1=O	816.6
CCn1c(=O)c(N2CCN(C(O)=Nc3ccc4c(c3)OCO4)CC2)nc2ccccc21	868.2
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](/C=C/[C@H]3CCC[C@H](C)N3C)[C@@H]12	745.1
Cc1ccccc1N=C(O)N(C)Cc1ccsc1	865.7
CC(C)n1c(CCN=C(O)c2ccc(F)cc2F)nc2cccnc21	671.2
CCn1c(=O)c2ccccc2n(CC(=O)N2CCC(C(=N)O)CC2)c1=O	600.9
Cc1nc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(F)c2)cs1	991.1
CC(O)=NCCc1c(Cc2ccccc2)[nH]c2ccccc12	875.9
Cc1ccccc1Oc1nccn2c(=O)n(CC(O)=Nc3ccc(Cl)c(Cl)c3)nc12	995.9
Cc1nc(OCC(O)=NCc2cccc(Cl)c2)c2c(C)c(C)oc2n1	929.3
CCOc1cccc(-c2noc(CCn3nc(-c4ccc(F)cc4)ccc3=O)n2)c1	1057.9
Cn1c(=O)c2c(nc3n(-c4ccc(F)cc4)c(-c4ccc(Cl)cc4)cn23)n(C)c1=O	1009.9
COc1cc(C(=O)N2CCN(c3cc(C)n4c(C)nnc4n3)CC2)cc(OC)c1OC	587.3
CN(C)S(=O)(=O)c1ccc(C(=O)N2CC(O)=Nc3ccc(Cl)cc3[C@H]2c2ccccc2)cc1	873.0
Cc1ccc(Cl)cc1N=C(O)CN1CCN(Cc2ccc(F)cc2)C(=O)C1=O	803.7
CN1CCC2(CC1)CN(C(=O)CCc1nc3ccccc3s1)Cc1ccccc1O2	670.8
Cc1ccc(-c2csc(N=C(O)CCc3nc(CSc4nc5cc(C)ccc5o4)no3)n2)cc1	1206.6
COCCCN=C(O)Cn1nc(-n2c(C)ccc2C)c2c(C)cc(C)nc21	873.7
CCOc1cc(=O)n2c(c1C(=O)Nc1ccc(Cl)cc1C)CCCC2	785.6
COC(=O)c1c(C)[nH]c(C(=O)N2CCC[C@H](C(O)=NCc3ccccc3C)C2)c1C	776.0
Cc1ccccc1N=C1N=C(O)/C(=C\c2cccs2)S1	879.1
O=S(=O)(c1ccccc1F)N1CCC(C(O)=NCCc2csc(-c3ccccc3)n2)CC1	892.6
Cc1cccc(N=C(O)Cn2c(C)nc(C)c(C)c2=O)c1C	640.7
CC[C@@H](C(O)=NCc1ccc(C)o1)n1nc(C)c2nn(-c3ccccc3)c(C)c2c1=O	869.9
CCN(CC)S(=O)(=O)c1ccc2nc(N3CCN(C4CCCCC4)CC3)cnc2c1	674.3
CCOc1ccc(NC(=O)N2CCC(n3cnc4cccnc43)CC2)cc1	642.4
O=C(O)c1cc(I)ccc1N=C(O)[C@H](Cc1ccccc1)NCc1ccccc1	862.6
C[C@@H](Oc1c(Cl)cccc1Cl)C1=NCCN1	621.7
Cc1nnc2c(=O)n(CC(O)=NCc3cc(F)cc(F)c3)c3cccnc3n12	685.7
Cc1ccc(C)c(CN=C(O)c2nc(C)oc2C)c1	867.3
CSc1nc(O)nnc1Sc1ccccc1	799.9
Cc1ccc2nc(-c3cccc(S(=O)(=O)N4CCCC4)c3)cn2c1	656.6
O=C(O)c1cn(Cc2ccccc2)c(=O)c2ccccc12	787.9
O=C1CCCC2=C1[C@@H](c1ccco1)N(C(=O)CCC(=O)N1CCOCC1)c1ccccc1N2	647.6
O=S(=O)(c1ccc2c(c1)CCC2)N1CC[C@@H](Cc2nc(-c3cccnc3)n[nH]2)C1	694.3
CSc1ccc(CN=C(O)c2cn3cc(C)ccc3n2)cc1	708.4
Cc1ncoc1C(=O)N1CCC(N2C[C@H](OCC3CC3)C23CCOCC3)CC1	587.1
CC[C@@H](C)N=C(O)N1CCN(Cc2nc3cc(C(=O)N4CCCC4)ccc3n2C)CC1	581.1
COc1ccc(Cc2nc3nccc(-c4cccc(OC)c4)n3n2)cc1	887.1
COc1ccc(N2C[C@H](c3noc(-c4ccc(OC)cc4OC)n3)CC2=O)cc1	860.6
O=C(Nc1ccc(F)cc1)[C@@H]1CCCN(S(=O)(=O)Cc2ccc(F)cc2)C1	932.9
Cc1ccc(-c2noc(-c3cccc(S(=O)(=O)NCCN4CCC(C)CC4)c3)n2)cc1	830.6
Cc1cccc(-c2csc3c(O)nc(N4CCC(C(O)=NC[C@@H]5CCCO5)CC4)nc23)c1	807.2
COc1ccccc1CC(=O)Nc1ccc2c(c1)CCC(=O)N2	669.6
COCCC(O)=Nc1cnc(-c2ccc(C(F)(F)F)cc2)nc1	894.6
CCCCN=C(O)Cn1c(CC)nc2c(c1=O)CN(Cc1ccccc1)CC2	605.3
COc1ccc(N(Cc2nnc3n2CCCCC3)C(O)=Nc2ccccc2OC)cc1	772.5
COc1cc(N=C(O)Cn2c(C)cc(-c3nnc(C4CC4)o3)c2C)cc(OC)c1	829.2
CCN=c1nc(N(CC)CC)[nH]c(-n2cnc(SC)n2)n1	963.9
O=C1c2cccc3cccc(c23)C(=O)N1CC(O)=NCc1ccc2c(c1)OCO2	747.3
CC(C)n1c(SCC(=O)N2CCCC2)nnc1-c1ccc2c(c1)OCCCO2	671.0
CS(=O)(=O)NCc1ccc2c(c1)CCN2C(=O)c1ccc(Cl)cc1	794.0
CCCc1ccc(S(=O)(=O)N2CCC(c3noc(-c4cccc(C)c4)n3)CC2)cc1	1366.2
C[C@@H]1CN=C2C=C(N3CCN(C(O)=Nc4ccccc4Cl)CC3)N=CN21	617.5
CC[C@H](C(=O)N1CCN(c2cc(C)n3c(C)nnc3n2)CC1)c1ccccc1	650.1
CCN(CC)S(=O)(=O)N1CCC(C(O)=NCCc2ccc(OC)c(OC)c2)CC1	750.6
CCN1C(=O)c2cccc3c(N=C(O)c4c(F)cccc4F)ccc1c23	739.0
OC(CSc1nnc(N=C(O)C2CC2)s1)=NCc1ccc(F)cc1	673.5
Cc1ccc(OCc2nn3c(-c4ccoc4C)nnc3s2)cc1	1011.8
O=C(NCc1ccccc1)c1cc2c(=O)n(Cc3ccccc3)ccc2s1	896.0
CCCN1C(=O)c2c(C(O)=NCc3ccc(Cl)cc3)ncn2C[C@@]1(C)C(O)=NCCC(C)C	867.5
CCCC(=O)Nc1ccc2c(c1)CN(C(=O)c1ccccc1Cl)[C@@H](C(=O)N(C)C)C2	707.0
CCN(CC)CCN=C(O)[C@H]1CCCN(c2ccc(-c3ccc(C)cc3)nn2)C1	589.8
Cc1ccc(-c2cc3c4nnc(SCC(O)=Nc5ccccc5F)n4ccn3n2)cc1C	984.9
Cc1cccc(-c2nc3nc(C)cc(N(CCO)Cc4ccccc4)n3n2)c1	815.3
O=S(=O)(NCc1ccccc1F)c1c[nH]c2ncccc12	708.0
COc1cc(N=C(O)CSc2ccc(N3CCOCC3)nn2)cc(OC)c1	682.3
Cc1noc(-c2cccn2Cc2ccccc2Cl)n1	1113.3
CN1CCN(CCCN=C(O)c2cc(-c3cccnc3)nc3ccc(Br)cc23)CC1	541.5
N=C(O)C1CCN(C(=O)Cc2csc(NC(=O)c3ccco3)n2)CC1	572.4
Cc1ccccc1Nc1c(-c2ccc(Cl)cc2)nc2cnccn12	1034.3
O=C(CSCC(O)=Nc1nc(-c2ccc3c(c2)OCO3)cs1)N1CCOCC1	680.6
COc1ccc(-c2nnc(-c3cc(S(=O)(=O)NC(C)(C)CO)ccc3Cl)o2)cc1	837.1
COC(=O)Cn1nc2ccc(S(=O)(=O)N3CCSCC3)cn2c1=O	710.7
COc1ccc2c(c1OC)C(=O)N1N=C(c3ccc(-c4ccccc4)cc3)C[C@@H]21	926.9
O=C([C@@H]1Sc2ccccc2N=C1O)N1CCC(C(O)=Nc2nc3ccc(Cl)cc3s2)CC1	903.1
Cc1cc(C)c(N=C(O)CN2C(=O)CC(c3cccs3)=Nc3ccccc32)c(C)c1	953.9
CC[C@@H](C)n1c(=O)c2ccccc2n(Cc2nc(-c3ccc(C(F)(F)F)cc3)no2)c1=O	1292.4
CCOC1CCN(C(O)=Nc2ccccc2C)CC1	732.2
CC(C)(CO)N=C(O)Cc1ccc(NS(=O)(=O)c2ccccc2Br)cc1	663.5
CC(C)NC(=O)c1ccc2c(c1)CCCN2S(=O)(=O)c1ccccc1	877.8
Cc1nc2ccn(Cc3cccnc3)c(=O)c2cc1C(O)=NCc1ccc2c(c1)OCO2	592.1
C=C1C(=O)[C@@]23[C@@H](CC[C@@H]1[C@H]2O)[C@@]12CO[C@]3(O)[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2O	794.2
Cc1ncc(C(O)=NC2CC2)c(=O)n1CC(O)=Nc1cc(F)ccc1F	704.7
CCc1cccc(N=C(O)[C@H]2CCCN(S(=O)(=O)c3cc(-c4noc(CC)n4)cs3)C2)c1	1087.7
C=CCn1nc2ccc(S(=O)(=O)N3CCCCC3)cn2c1=O	777.9
CCN1CCn2c(nc3cc(C(O)=NCc4ccc(OC(C)C)cc4)ccc32)C1=O	725.6
Cc1ccc(S(=O)(=O)N(c2ccc(Br)cc2)[C@H]2C=CS(=O)(=O)C2)cc1	886.6
CS(=O)(=O)N1CCC([C@@H]2CCN(Cc3ccccc3C#N)C2)CC1	589.9
Fc1ccc(Cl)cc1-c1nc(-c2ccc(-n3cccn3)nc2)no1	1289.9
C[C@H]1CCCN(c2nc(=O)n(CC(=O)Nc3ccc(F)cc3)c3ccccc23)C1	841.1
COc1ccc(N=C(O)N2CC[C@@H](n3c(-c4ccco4)nc4cccnc43)C2)cc1Cl	753.2
O=C(C(O)=NCc1ccc2c(c1)OCO2)c1cccn1Cc1ccccc1	979.7
Cc1cnc(C2CC2)n1CCNS(=O)(=O)c1ccccc1F	587.4
Cc1cc(OCC(O)=NCc2ccc3c(c2)OCO3)nc(N2CCCCC2)n1	591.6
CCCc1cc(N2CCN(C(=O)c3sccc3C)CC2)nc2nnc(C)n12	566.0
OC(CC1CCCC1)=NCCC1CCN(C(O)=Nc2cc(F)ccc2F)CC1	847.3
COc1cc([C@H]2[C@H](C(=O)N3CCCC3)CCC(=O)N2c2ccc3c(c2)OCO3)cc(OC)c1OC	665.3
CC(O)=NCc1csc(C2CCN(C(=O)COc3ccc(Cl)cc3)CC2)n1	708.0
CCOc1cc(=O)n2c(c1C(=O)N1CCN(C3CCCCC3)CC1)CCCCC2	590.4
OC(=Nc1c(-c2ccc(F)cc2)nc2ccccn12)c1ccc(F)cc1	670.6
CCc1c(C)nc(Nc2nc(C)c3cccc(OC)c3n2)nc1O	733.0
O=C(COc1ccc(Cl)cc1)N1CCC(O)=Nc2ccccc21	691.0
O=c1ccc(N2CCC[C@H](C(O)=Nc3ccccc3C(F)(F)F)C2)nn1-c1cccc(Cl)c1	970.7
CC(C)(C)N=C(O)N1CC(N(Cc2ccncc2)S(C)(=O)=O)C1	572.6
O=C(c1ccc(OCC2CCN(C(=O)C3CCCC3)CC2)cc1)N1CCOCC1	764.5
CCCc1cc(N2CCN(c3ccccn3)CC2)n2nc3nc(C)cc(C)c3c2n1	615.4
CN(C)c1nc(Nc2ccc(F)cc2)c2cnn(-c3ccccc3)c2n1	1312.3
O=C(Nc1ccc(Cl)cc1)N1CCC(n2cnc3cc(F)ccc3c2=O)CC1	848.0
CCOC(=O)c1c(C)n(C)c2ccc(OC[C@H](O)CN3CCCCC3)cc12	643.1
Cn1c(N2CCN(C(=O)Cc3ccc(Cl)cc3)CC2)cc(=O)n(C)c1=O	677.2
COc1ccc(N=C(O)c2c(C)oc3nc(C)nc(N4CCOCC4)c23)cc1OC	710.6
Cc1occc1-c1nnc2sc(COc3ccccc3Cl)nn12	994.2
CCOC(=O)C(=O)NCc1nc(COc2ccc(OC)cc2)no1	716.3
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1	957.7
COCCNc1c(-c2ccc(F)cc2)nc2sc(C(=O)N(C)C)c(C)n12	702.0
O=c1c2ccsc2ccn1CC(O)=NCc1ccccc1	695.9
Cc1ccc(N2C[C@@H](c3nc(-c4ccc5c(c4)oc(=O)n5C(C)C)no3)CC2=O)cc1	990.1
CCn1c(CCN=C(O)c2ccc(OC)nc2)nc2cccnc21	732.3
Cc1nc(CCN=C(O)C2CCN(S(=O)(=O)c3ccc(Br)s3)CC2)cs1	759.4
CCN1CCC2(CC1)N=C(O)N(CC(=O)Nc1ccc(OC(F)(F)F)cc1)C2=O	582.3
Cc1ccc2c(c1)N(Cc1ccccc1)N=C(C(=O)N1CCC(C)CC1)S2(=O)=O	1081.8
Cc1ccc(-c2ccc(-n3nc(C)c(S(=O)(=O)N4CCCCC4)c3C)nn2)cc1	1189.7
O=C(CN1C(=O)C[C@@H](c2ccccc2)S(=O)(=O)c2ccccc21)N1CCOCC1	704.1
COc1ccc(C)cc1N=C(O)Cn1nc(N2CCCC2)c2ccccc2c1=O	839.8
COc1ccc(NC(=O)Cn2nc3c(Oc4cccc(F)c4)nccn3c2=O)cc1	814.0
Cc1cc(C)c(S(=O)(=O)N2CCC[C@@H](C(O)=NC3CC3)C2)c(C)c1	841.5
CCOC(=O)c1cnc2nc(C)ccc2c1Nc1cc(F)ccc1F	725.5
Cc1ccc(-n2c(=O)c3c(cc(C)n3C)n(CC(O)=Nc3ccccc3F)c2=O)cc1	841.0
COc1ccc(S(=O)(=O)N2CCC(C(O)=N[C@@H](C)C(=O)O)CC2)cc1	652.5
Cc1ccc(N=C(O)N2CCC[C@@H](Cn3cnc4cccnc43)C2)cc1F	718.5
CC(C)CC(=O)N1CCc2[nH]nc(C(=O)NCCCc3ccccc3)c2C1	795.1
Cc1cccc(N=C(O)C2CCN(S(=O)(=O)c3cn(C(C)C)cn3)CC2)n1	631.6
O=C([C@@H]1CCCO1)N1CCC(c2nc(CCN=C(O)C3CC3)cs2)CC1	603.3
Cc1c(C(O)=NC2CCCC2)cnn1-c1ccc(-c2nc(C(C)C)no2)cn1	741.2
COc1ccc(-c2nc3ncccn3c2Nc2ccc(F)cc2)cc1	714.5
CCOc1ccc(S(=O)(=O)N2CCC(C(O)=NCc3ccccn3)CC2)cc1C	679.9
CCc1ccccc1N=C(O)N1CCC(c2nc(C(=O)N3CCCC3)c(C)o2)CC1	781.5
CC[C@@H](C)N=C(O)[C@@H]1CCC(=O)N(c2cc(OC)c(OC)c(OC)c2)[C@H]1c1ccc(OC)cc1	693.2
Cc1nc(C)c(-c2cc(C(=O)N3CCN(c4ccc(F)cc4)CC3)n[nH]2)s1	690.1
COC(=O)c1cc(OCC(O)=Nc2ccc(OC)c(Cl)c2)c2ccccc2n1	812.0
Cc1oc(-c2ccc(NC(=O)CC3CCCC3)cc2)nc1Cn1cccn1	896.4
CC(C)NC(=O)c1cc2c(s1)N(CC1CC1)CCCC2	1077.7
COc1ccc2[nH]cc(CCn3ccc4c(nnc5ccnn54)c3=O)c2c1	685.8
COc1ccc(-c2noc(-c3nc(-c4cc(OC)c(OC)c(OC)c4)no3)n2)cc1	1078.5
Cc1cccc(CC(=O)N2C[C@@H]3C[C@H]2C[C@@H]3NS(=O)(=O)c2ccccc2)c1	832.5
O=c1c2cnc3nc(-c4ccc(Cl)cc4)nn3c2ccn1CCO	715.7
COc1ccc(Cl)cc1C(O)=NC1CCN(c2cc(-c3cccs3)[nH]n2)CC1	865.1
COc1ccc(N=C(O)Nc2c(-c3ccc(F)cc3)nc3ccccn23)cc1OC	628.7
CC(C)CC(=O)N1CCC2(CC1)c1nccn1-c1ccccc1CN2C	580.4
CCn1nccc1C(=O)N1CCC[C@H]1c1ccccc1F	839.8
COc1cccc(N=C(O)CN2C(=O)c3ccccc3Sc3ncccc32)c1	775.6
OC(=Nc1cccc(OCc2nnc(-c3ccccc3)o2)c1)c1cncc(Br)c1	912.3
COCCN=C(O)CN1CCN(c2cc(C(=O)O)c3cc(N=C(O)c4ccccc4)ccc3n2)CC1	591.6
COc1ccc(OC)c(N=C(O)N2CCC(N3CCN(Cc4ccccc4)C3=O)CC2)c1	827.8
CCCOc1ccc(NC(=O)c2cc(=O)c3ccc(C)cc3o2)c2cccnc12	685.8
N#Cc1cccc(-c2cn3c(n2)N(C(=O)c2ccoc2)CCC3)c1	644.2
CCCn1cnc2ccc(-c3noc(CN=C(O)c4ccccc4)n3)cc21	655.1
Cc1noc(/C=C\c2ccc(S(=O)(=O)N3CCN(c4ccccn4)CC3)cc2)c1N=C(O)C1CC1	660.6
Cc1ccc(NC(=O)C(=O)NCCCN2CCOCC2)cc1F	573.1
Cc1ccc([C@H]2c3[nH]c4ccccc4c3CCN2C(=O)c2ccnn2C)cc1	673.4
CCn1cc(-c2nc(C)c(C(O)=NCc3ccc4c(c3)OCO4)s2)c2cccnc21	925.0
Cc1cccc(N=C(O)[C@H]2C(=O)N(C)[C@@]3(C)C[C@@H]2c2ccccc2O3)c1	994.9
CCOc1ccc(-n2ccn3cc(-c4ccc(C)c(C)c4)nc3c2=O)cc1	938.0
COc1ccc2c(c1)-c1nc(NC(=O)c3ccc(Cl)cc3)sc1CC2	1181.8
COCc1nc([C@@H]2CCCN(C(O)=NC3CCCC3)C2)no1	742.7
CCCN=C(O)[C@H]1CCCN(c2nc3ncn(CC(=O)Nc4ccc(CC)cc4)c(=O)c3s2)C1	740.6
O=C(CCC(O)=NCCCN1CCCC1)N1C[C@H]2CCCN2c2ccccc21	627.1
O=C(c1cnn(-c2ccccc2)n1)N1CC(c2nc3ccccc3[nH]2)C1	577.8
O=C(NC[C@@H]1CCCO1)c1nc(-c2ccc(N3CCCC3)cc2)no1	982.1
C[C@H](N=C(O)c1ccc(-c2ccsc2)nc1)c1ccc(F)cc1	907.8
CCn1cc(-c2nc(C)c(C(O)=NCc3cccc(C)c3)s2)c2cccnc21	989.1
Cc1cccc(CN=C(O)[C@H]2CCc3nc(N4CCOCC4)ncc3C2)c1	722.7
CC(C)OCCCN=C(O)[C@@H](C)n1c(=O)c(C(F)(F)F)nc2ccccc21	972.3
COc1ccc(CN=C(O)N[C@H]2CCN(c3ccc(F)c(C)c3)C2=O)cc1	782.6
CCOC(=O)c1c(S(=O)(=O)NCc2ccc3c(c2)OCO3)n[nH]c1CC	717.5
COc1ccc(-c2nnc(-c3cc(S(=O)(=O)N4CCSCC4)ccc3Cl)o2)cc1	1076.0
CCN1CCCn2cc(S(=O)(=O)N3CCN(c4ccccc4OC)CC3)cc2C1=O	784.1
CCN(CC)c1ccc(NC(=O)[C@H]2CCCN(c3nc4ccccc4nc3C(F)(F)F)C2)c(C)c1	825.1
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O	533.8
COc1ccc(CNC(=O)c2cc3c(-c4cccs4)nn(-c4ccccc4)c3n2C)cc1	1117.1
C[C@@H]1CN(C(=O)Cc2cccnc2)C[C@H]1c1nc(-c2ccncc2)no1	568.5
